name,price,color,description,images,category
Native Youth oversized twill shacket co-ord in purple,40.00,PURPLE,Coats & Jackets by Native YouthPart of a co-ord setTrousers sold separatelySpread collarButton placketChest pocketsElasticated cuffsOversized fitProduct Code: 126354302,"['https://images.asos-media.com/products/native-youth-oversized-twill-shacket-co-ord-in-purple/204277972-4?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/native-youth-oversized-twill-shacket-co-ord-in-purple/204277972-1-purple?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/native-youth-oversized-twill-shacket-co-ord-in-purple/204277972-2?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/native-youth-oversized-twill-shacket-co-ord-in-purple/204277972-3?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/native-youth-oversized-twill-shacket-co-ord-in-purple/204277972-4?$n_1920w$&wid=1926&fit=constrain']",Asos
Carhartt WIP michigan OG jacket in black,150.00,BLACK,Coats & Jackets by Carhartt WIPJacket upgrade: checkSpread collarButton placketFunctional pocketsRelaxed fitProduct Code: 126703766,"['https://images.asos-media.com/products/carhartt-wip-michigan-og-jacket-in-black/204350534-4?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/carhartt-wip-michigan-og-jacket-in-black/204350534-1-black?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/carhartt-wip-michigan-og-jacket-in-black/204350534-2?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/carhartt-wip-michigan-og-jacket-in-black/204350534-3?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/carhartt-wip-michigan-og-jacket-in-black/204350534-4?$n_1920w$&wid=1926&fit=constrain']",Asos
Carhartt WIP michigan OG jacket in black,150.00,BLACK,Coats & Jackets by Carhartt WIPJacket upgrade: checkSpread collarButton placketFunctional pocketsRelaxed fitProduct Code: 126703766,"['https://images.asos-media.com/products/carhartt-wip-michigan-og-jacket-in-black/204350534-4?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/carhartt-wip-michigan-og-jacket-in-black/204350534-1-black?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/carhartt-wip-michigan-og-jacket-in-black/204350534-2?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/carhartt-wip-michigan-og-jacket-in-black/204350534-3?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/carhartt-wip-michigan-og-jacket-in-black/204350534-4?$n_1920w$&wid=1926&fit=constrain']",Asos
Carhartt WIP michigan OG jacket in black,150.00,BLACK,Coats & Jackets by Carhartt WIPJacket upgrade: checkSpread collarButton placketFunctional pocketsRelaxed fitProduct Code: 126703766,"['https://images.asos-media.com/products/carhartt-wip-michigan-og-jacket-in-black/204350534-4?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/carhartt-wip-michigan-og-jacket-in-black/204350534-1-black?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/carhartt-wip-michigan-og-jacket-in-black/204350534-2?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/carhartt-wip-michigan-og-jacket-in-black/204350534-3?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/carhartt-wip-michigan-og-jacket-in-black/204350534-4?$n_1920w$&wid=1926&fit=constrain']",Asos
Carhartt WIP michigan OG jacket in black,150.00,BLACK,Coats & Jackets by Carhartt WIPJacket upgrade: checkSpread collarButton placketFunctional pocketsRelaxed fitProduct Code: 126703766,"['https://images.asos-media.com/products/carhartt-wip-michigan-og-jacket-in-black/204350534-4?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/carhartt-wip-michigan-og-jacket-in-black/204350534-1-black?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/carhartt-wip-michigan-og-jacket-in-black/204350534-2?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/carhartt-wip-michigan-og-jacket-in-black/204350534-3?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/carhartt-wip-michigan-og-jacket-in-black/204350534-4?$n_1920w$&wid=1926&fit=constrain']",Asos
adidas Originals slim trefoil puffer jacket in black,From  42.50,BLACK,Jackets by adidas OriginalsThe in-between oneBranded designFixed hoodZip fasteningSlim fitProduct Code: 116000852,"['https://images.asos-media.com/products/adidas-originals-slim-trefoil-puffer-jacket-in-black/202216760-4?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/adidas-originals-slim-trefoil-puffer-jacket-in-black/202216760-1-black?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/adidas-originals-slim-trefoil-puffer-jacket-in-black/202216760-2?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/adidas-originals-slim-trefoil-puffer-jacket-in-black/202216760-3?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/adidas-originals-slim-trefoil-puffer-jacket-in-black/202216760-4?$n_1920w$&wid=1926&fit=constrain']",Asos
adidas Originals slim trefoil puffer jacket in black,From  42.50,BLACK,Jackets by adidas OriginalsThe in-between oneBranded designFixed hoodZip fasteningSlim fitProduct Code: 116000852,"['https://images.asos-media.com/products/adidas-originals-slim-trefoil-puffer-jacket-in-black/202216760-4?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/adidas-originals-slim-trefoil-puffer-jacket-in-black/202216760-1-black?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/adidas-originals-slim-trefoil-puffer-jacket-in-black/202216760-2?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/adidas-originals-slim-trefoil-puffer-jacket-in-black/202216760-3?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/adidas-originals-slim-trefoil-puffer-jacket-in-black/202216760-4?$n_1920w$&wid=1926&fit=constrain']",Asos
adidas Originals slim trefoil puffer jacket in black,From  42.50,BLACK,Jackets by adidas OriginalsThe in-between oneBranded designFixed hoodZip fasteningSlim fitProduct Code: 116000852,"['https://images.asos-media.com/products/adidas-originals-slim-trefoil-puffer-jacket-in-black/202216760-4?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/adidas-originals-slim-trefoil-puffer-jacket-in-black/202216760-1-black?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/adidas-originals-slim-trefoil-puffer-jacket-in-black/202216760-2?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/adidas-originals-slim-trefoil-puffer-jacket-in-black/202216760-3?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/adidas-originals-slim-trefoil-puffer-jacket-in-black/202216760-4?$n_1920w$&wid=1926&fit=constrain']",Asos
adidas Originals slim trefoil puffer jacket in black,From  42.50,BLACK,Jackets by adidas OriginalsThe in-between oneBranded designFixed hoodZip fasteningSlim fitProduct Code: 116000852,"['https://images.asos-media.com/products/adidas-originals-slim-trefoil-puffer-jacket-in-black/202216760-4?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/adidas-originals-slim-trefoil-puffer-jacket-in-black/202216760-1-black?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/adidas-originals-slim-trefoil-puffer-jacket-in-black/202216760-2?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/adidas-originals-slim-trefoil-puffer-jacket-in-black/202216760-3?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/adidas-originals-slim-trefoil-puffer-jacket-in-black/202216760-4?$n_1920w$&wid=1926&fit=constrain']",Asos
Columbia Puffect cropped jacket in black Exclusive at ASOS,Now  72.00,Black,Jacket by ColumbiaExclusive to ASOSWater-resistant finishHigh collarZip fasteningZip side pocketsRegular fitProduct Code: 109315954,"['https://images.asos-media.com/products/columbia-puffect-cropped-jacket-in-black-exclusive-at-asos/201065918-4?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/columbia-puffect-cropped-jacket-in-black-exclusive-at-asos/201065918-1-black?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/columbia-puffect-cropped-jacket-in-black-exclusive-at-asos/201065918-2?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/columbia-puffect-cropped-jacket-in-black-exclusive-at-asos/201065918-3?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/columbia-puffect-cropped-jacket-in-black-exclusive-at-asos/201065918-4?$n_1920w$&wid=1926&fit=constrain']",Asos
Columbia Puffect cropped jacket in black Exclusive at ASOS,Now  72.00,Black,Jacket by ColumbiaExclusive to ASOSWater-resistant finishHigh collarZip fasteningZip side pocketsRegular fitProduct Code: 109315954,"['https://images.asos-media.com/products/columbia-puffect-cropped-jacket-in-black-exclusive-at-asos/201065918-4?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/columbia-puffect-cropped-jacket-in-black-exclusive-at-asos/201065918-1-black?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/columbia-puffect-cropped-jacket-in-black-exclusive-at-asos/201065918-2?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/columbia-puffect-cropped-jacket-in-black-exclusive-at-asos/201065918-3?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/columbia-puffect-cropped-jacket-in-black-exclusive-at-asos/201065918-4?$n_1920w$&wid=1926&fit=constrain']",Asos
Columbia Puffect cropped jacket in black Exclusive at ASOS,Now  72.00,Black,Jacket by ColumbiaExclusive to ASOSWater-resistant finishHigh collarZip fasteningZip side pocketsRegular fitProduct Code: 109315954,"['https://images.asos-media.com/products/columbia-puffect-cropped-jacket-in-black-exclusive-at-asos/201065918-4?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/columbia-puffect-cropped-jacket-in-black-exclusive-at-asos/201065918-1-black?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/columbia-puffect-cropped-jacket-in-black-exclusive-at-asos/201065918-2?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/columbia-puffect-cropped-jacket-in-black-exclusive-at-asos/201065918-3?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/columbia-puffect-cropped-jacket-in-black-exclusive-at-asos/201065918-4?$n_1920w$&wid=1926&fit=constrain']",Asos
Columbia Puffect cropped jacket in black Exclusive at ASOS,Now  72.00,Black,Jacket by ColumbiaExclusive to ASOSWater-resistant finishHigh collarZip fasteningZip side pocketsRegular fitProduct Code: 109315954,"['https://images.asos-media.com/products/columbia-puffect-cropped-jacket-in-black-exclusive-at-asos/201065918-4?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/columbia-puffect-cropped-jacket-in-black-exclusive-at-asos/201065918-1-black?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/columbia-puffect-cropped-jacket-in-black-exclusive-at-asos/201065918-2?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/columbia-puffect-cropped-jacket-in-black-exclusive-at-asos/201065918-3?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/columbia-puffect-cropped-jacket-in-black-exclusive-at-asos/201065918-4?$n_1920w$&wid=1926&fit=constrain']",Asos
ASOS DESIGN rubberised bomber rain jacket in khaki,Now  17.50,Khaki,Jacket by ASOS DESIGNThrow-on appealShowerproof finishFixed hoodZip fasteningSide pocketsElasticated cuffs and hemProduct Code: 116024881,"['https://images.asos-media.com/products/asos-design-rubberised-bomber-rain-jacket-in-khaki/202231169-4?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/asos-design-rubberised-bomber-rain-jacket-in-khaki/202231169-1-khaki?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/asos-design-rubberised-bomber-rain-jacket-in-khaki/202231169-2?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/asos-design-rubberised-bomber-rain-jacket-in-khaki/202231169-3?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/asos-design-rubberised-bomber-rain-jacket-in-khaki/202231169-4?$n_1920w$&wid=1926&fit=constrain']",Asos
ASOS DESIGN rubberised bomber rain jacket in khaki,Now  17.50,Khaki,Jacket by ASOS DESIGNThrow-on appealShowerproof finishFixed hoodZip fasteningSide pocketsElasticated cuffs and hemProduct Code: 116024881,"['https://images.asos-media.com/products/asos-design-rubberised-bomber-rain-jacket-in-khaki/202231169-4?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/asos-design-rubberised-bomber-rain-jacket-in-khaki/202231169-1-khaki?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/asos-design-rubberised-bomber-rain-jacket-in-khaki/202231169-2?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/asos-design-rubberised-bomber-rain-jacket-in-khaki/202231169-3?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/asos-design-rubberised-bomber-rain-jacket-in-khaki/202231169-4?$n_1920w$&wid=1926&fit=constrain']",Asos
ASOS DESIGN rubberised bomber rain jacket in khaki,Now  17.50,Khaki,Jacket by ASOS DESIGNThrow-on appealShowerproof finishFixed hoodZip fasteningSide pocketsElasticated cuffs and hemProduct Code: 116024881,"['https://images.asos-media.com/products/asos-design-rubberised-bomber-rain-jacket-in-khaki/202231169-4?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/asos-design-rubberised-bomber-rain-jacket-in-khaki/202231169-1-khaki?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/asos-design-rubberised-bomber-rain-jacket-in-khaki/202231169-2?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/asos-design-rubberised-bomber-rain-jacket-in-khaki/202231169-3?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/asos-design-rubberised-bomber-rain-jacket-in-khaki/202231169-4?$n_1920w$&wid=1926&fit=constrain']",Asos
ASOS DESIGN rubberised bomber rain jacket in khaki,Now  17.50,Khaki,Jacket by ASOS DESIGNThrow-on appealShowerproof finishFixed hoodZip fasteningSide pocketsElasticated cuffs and hemProduct Code: 116024881,"['https://images.asos-media.com/products/asos-design-rubberised-bomber-rain-jacket-in-khaki/202231169-4?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/asos-design-rubberised-bomber-rain-jacket-in-khaki/202231169-1-khaki?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/asos-design-rubberised-bomber-rain-jacket-in-khaki/202231169-2?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/asos-design-rubberised-bomber-rain-jacket-in-khaki/202231169-3?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/asos-design-rubberised-bomber-rain-jacket-in-khaki/202231169-4?$n_1920w$&wid=1926&fit=constrain']",Asos
ASOS DESIGN denim short sleeve shirt in midwash blue,30.00,BLUE,Coats & Jackets by ASOS DESIGNLove at first scrollSpread collarButton placketChest pocketShort sleevesRegular fitProduct Code: 126023732,"['https://images.asos-media.com/products/asos-design-denim-short-sleeve-shirt-in-midwash-blue/204237610-5?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/asos-design-denim-short-sleeve-shirt-in-midwash-blue/204237610-1-blue?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/asos-design-denim-short-sleeve-shirt-in-midwash-blue/204237610-2?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/asos-design-denim-short-sleeve-shirt-in-midwash-blue/204237610-3?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/asos-design-denim-short-sleeve-shirt-in-midwash-blue/204237610-4?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/asos-design-denim-short-sleeve-shirt-in-midwash-blue/204237610-5?$n_1920w$&wid=1926&fit=constrain']",Asos
ASOS DESIGN denim short sleeve shirt in midwash blue,30.00,BLUE,Coats & Jackets by ASOS DESIGNLove at first scrollSpread collarButton placketChest pocketShort sleevesRegular fitProduct Code: 126023732,"['https://images.asos-media.com/products/asos-design-denim-short-sleeve-shirt-in-midwash-blue/204237610-5?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/asos-design-denim-short-sleeve-shirt-in-midwash-blue/204237610-1-blue?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/asos-design-denim-short-sleeve-shirt-in-midwash-blue/204237610-2?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/asos-design-denim-short-sleeve-shirt-in-midwash-blue/204237610-3?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/asos-design-denim-short-sleeve-shirt-in-midwash-blue/204237610-4?$n_1920w$&wid=1926&fit=constrain', 'https://images.asos-media.com/products/asos-design-denim-short-sleeve-shirt-in-midwash-blue/204237610-5?$n_1920w$&wid=1926&fit=constrain']",Asos
